id,address,categories,city,country,latitude,longitude,name,postalCode,twitter,websites,no_twitter,no_website,no_menu,state,address_location
AVweM4O9IN2L1WUf234B,9675 Scranton Rd,brewery,San Diego,US,32.89640766,-117.20195530000001,Karl Strauss Brewery & Restaurant,92121,,,True,True,False,CA,"9675 Scranton Rd, San Diego, CA, 92121, US"
AV1TqROlFcQ3k02bFXTW,10155 Rancho Carmel Drive,"restaurant,pizza,brewery",San Diego,US,32.965546,-117.08984,Oggi's Pizza & Brewing Co,92128,,,True,True,True,CA,"10155 Rancho Carmel Drive, San Diego, CA, 92128, US"
AVwcs2gpkufWRAb5yFvX,7576 Clairemont Mesa Blvd,"attraction,bars,clubs , nightlife,brewery,brew pubs,beer , ale",San Diego,US,32.832703,-117.156582,Kilowatt Brewing,92111,,http://www.kilowatt.beer,True,False,True,CA,"7576 Clairemont Mesa Blvd, San Diego, CA, 92111, US"
AV1Tp5xD-gnIPe8DWbZ9,5985 Santa Fe St,"restaurant,american,brewery",San Diego,US,32.84702,-117.273452,Karl Strauss Brewery & Grill,92109,,http://www.karlstrauss.com,True,False,True,CA,"5985 Santa Fe St, San Diego, CA, 92109, US"
AVweWFlhIN2L1WUf4GyP,1157 Columbia St,"restaurant,american,pubs,brewery,burger joint,american restaurant",San Diego,US,32.717445,-117.16718999999999,Karl Strauss Brewery & Restaurant,92101,karlstraussbeer,"https://www.karlstrauss.com/visit/downtown-san-diego/,http://karlstrauss.com",False,False,True,CA,"1157 Columbia St, San Diego, CA, 92101, US"
AV1Tp9OV3D1zeR_xE2Zq,8655 Production Ave. Suite A,"restaurant,brewery",San Diego,US,32.7153292,-117.1572551,32 North Brewing Company,92121,,http://www.32northbrew.com/,True,False,True,CA,"8655 Production Ave. Suite A, San Diego, CA, 92121, US"
AV49FU5gIxWefVJwlVZT,2330 La Mirada Drive #300,"attraction,bars,clubs , nightlife,brewery",San Diego,US,33.14966,-117.229849,Aztec Brewing Company,,,http://www.aztecbrewery.com/,True,False,True,CA,
AV1TpkV1FcQ3k02bFQK8,1517 30th Street,"restaurant,pubs,brewery",San Diego,US,32.72167,-117.13011000000002,South Park Brewing Company,92102,,http://southparkbrewing.com/,True,False,True,CA,"1517 30th Street, San Diego, CA, 92102, US"
AV49EmVR3-Khe5l_SyLy,9495 Candida Street,"attraction,bars,clubs , nightlife,brewery",San Diego,US,32.895876,-117.121468,White Labs,,,,True,True,True,CA,
AV1TpjKe3D1zeR_xEyQh,7040 Miramar Rd,"restaurant,american,burgers,pubs,brewery",San Diego,US,32.879424,-117.16441299999998,Legacy Brewing Co. Tap and Kitchen,92121,,http://legacybrewingtapandkitchen.com/,True,False,True,CA,"7040 Miramar Rd, San Diego, CA, 92121, US"
AV49FASDRxPSIh2RfxJV,8830 Recho Rd Ste D,"attraction,bars,clubs , nightlife,brewery",San Diego,US,32.883748,-117.17163400000001,Rough Draft Brewing,,,,True,True,True,CA,
AV49Fe5aRxPSIh2RfxWa,10051 Old Grove Road,"attraction,bars,clubs , nightlife,brewery",San Diego,US,32.898829,-117.110803,Ballast Point Brewing Co,,,,True,True,True,CA,
AV4nd6D9RxPSIh2Rev0D,1795 Hancock St,"restaurant,brewery",San Diego,US,32.741817,-117.183655,Acoustic Ales,,,http://www.acousticales.com/acoustic-ales---home.html,True,False,True,CA,
AV49EiDQRxPSIh2Rfw7Y,6550 Mira Mesa Boulevard,"attraction,bars,clubs , nightlife,brewery",San Diego,US,32.906614000000005,-117.17786399999999,Green Flash Brewing Company,,,http://www.greenflashbrew.com/,True,False,True,CA,
AV1Tpj7pFcQ3k02bFQGb,10450 Friars Road,"restaurant,american,pubs,brewery",San Diego,US,32.792217,-117.09891,San Diego Brewing Company,,,http://www.sandiegobrewing.com/,True,False,True,CA,
AV49GHgGRxPSIh2RfxpN,2055 Thibodo Road,"attraction,bars,clubs , nightlife,brewery",San Diego,US,33.168279999999996,-117.21983600000002,Mother Earth Brew Company,,,,True,True,True,CA,
AV49FkP1a4HuVbedAbt7,111 South Cedros Avenue Suite 200,"attraction,bars,clubs , nightlife,brewery",San Diego,US,32.99158,-117.270602,Culture Brewing Co Solana Beach,,,,True,True,True,CA,
AVwdywSW_7pvs4fz9Ue9,3601 Fremont Ave N,"brewers,wineries",Seattle,US,47.651638,-122.350149,Dad Watsons,98103,,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJmoCxUR1noO2jYNtlLpwEes_gtdZ7wXiHwODU1y5d4Ep2EZlxdyMwQCRILNqHo4061KdfPrhmJNwVyK0JtTalb814c434T7z6sYFALVx6pGenhWlBQOAhXi95CSq4TGBD5DkmyP4Pj21hA7ErGWI-92aHTaQH0pVDG_OPNFUuEmRdtd0gQzemBoWxpe9nuEgCZbcFQdgBLl5nJ3xbi8YpGjdNKTwvRQAbif2saeTpqqC3GWUeGjYTzrfwwTTQOjW9ZBZrebPkmCMnIYIabDz5jHpLf5TZktGfkk6-k_g5a-NlpfG2hH34b_hYlX4LGCYJxa3YlZTqHU-HjoWJLLqBFq42IGdzi4j5&placement=listing_profile&cs_user=unknown&cs_session=422c8825e4f5c1aea0873bb5fc09e5c062e509da,True,False,True,WA,"3601 Fremont Ave N, Seattle, WA, 98103, US"
AVwcomiJ_7pvs4fzxS2L,1401 1ST Ave First & Un,"brewery tours,food , drink,tours,tour",Seattle,US,47.60788,-122.3394,Road Dog Tours,98104,,,True,True,True,WA,"1401 1ST Ave First & Un, Seattle, WA, 98104, US"
AVwcrbwXIN2L1WUfnr6n,8570 Greenwood Ave N,brewery,Seattle,US,,,Flying Bike Cooperative Brewery,98103,flyingbikecoop,http://www.flyingbike.coop,False,False,True,WA,"8570 Greenwood Ave N, Seattle, WA, 98103, US"
AVweYmJbkufWRAb5CcKe,309 S Cloverdale St,brewery,Seattle,US,,,Tin Dog Brewing,98108,tindogbrewing,http://tindogbrewing.com,False,False,True,WA,"309 S Cloverdale St, Seattle, WA, 98108, US"
AVwdnMdAIN2L1WUfxips,1159 Southcenter Mall,"american restaurant,brewery,pizza place,american restaurant, pizza place, , brewery",Seattle,US,,,Bj's Restaurant and Brewhouse,98188,bjsrestaurants,http://t.co/bl46gcjDLN,False,False,True,WA,"1159 Southcenter Mall, Seattle, WA, 98188, US"
AV1TqM-x3D1zeR_xE41P,200 Roy Street,"attraction,bars,clubs , nightlife,brewery,pub",Seattle,US,47.625546,-122.35183400000001,McMenamins Queen Anne,,,http://www.mcmenamins.com/queenanne,True,False,True,WA,
AVweh_-CkufWRAb5DzdA,1550 W Armory Way,"liquor stores,wine , distilled beverages retail,beer , ale retail,breweries,beer , ale distributors",Seattle,US,47.637878,-122.37718500000001,Total Wine & More,98119,,,True,True,True,WA,"1550 W Armory Way, Seattle, WA, 98119, US"
AVwci8efkufWRAb5wXIV,14320 Greenwood Ave N,"brewer equipment supplies , services,alcoholic beverages,liquor stores",Seattle,US,47.732704999999996,-122.35536599999999,The Cellar Homebrew,98133,,,True,True,True,WA,"14320 Greenwood Ave N, Seattle, WA, 98133, US"
AVwcxMv7ByjofQCxh-6H,1050 N 34th St,breweries,Seattle,US,47.648883000000005,-122.34434099999999,Fremont Brewing Co,98103,,,True,True,True,WA,"1050 N 34th St, Seattle, WA, 98103, US"
AVweZO7q_7pvs4fzCl0k,1201 1st Ave S,"breweries,beer , ale retail",Seattle,US,47.592365,-122.334443,Pyramid Alehouse-seattle,98134,,,True,True,True,WA,"1201 1st Ave S, Seattle, WA, 98134, US"
AVwd7-kCByjofQCxt0qT,5840 Airport Way S,brewery,Seattle,US,47.55020886,-122.31727620000001,Machine House Brewery,98108,machinehouse,http://machinehousebrewery.com,False,False,True,WA,"5840 Airport Way S, Seattle, WA, 98108, US"
AVwej4ym_7pvs4fzEKio,1108 N W 52nd,brewery,Seattle,US,,,Stoup Brewing,98107,stoupbrewing,,False,True,True,WA,"1108 N W 52nd, Seattle, WA, 98107, US"
AVwelIJrkufWRAb5ERYJ,4700 Ohio Ave S,"brewery,beer garden",Seattle,US,,,Two Beers Brewing Co,98134,twobeersbrewing,,False,True,False,WA,"4700 Ohio Ave S, Seattle, WA, 98134, US"
AVwdb-6d_7pvs4fz55WC,938 N 95th St,brewery,Seattle,US,,,Lantern Brewing,98103,lanternbrewing,,False,True,True,WA,"938 N 95th St, Seattle, WA, 98103, US"
AVzkZhjO3D1zeR_xCPnH,2800 16th Ave S,brewery,Seattle,US,,,Perihelion Brewery,98144,,,True,True,True,WA,"2800 16th Ave S, Seattle, WA, 98144, US"
AVwdkKVuByjofQCxqXKf,8564 Greenwood Ave N,"brewery,pub",Seattle,US,47.6918113,-122.35504750000001,Naked City Brewery & Taphouse,98103,nakedcitybeer,http://nakedcitybrewing.com,False,False,True,WA,"8564 Greenwood Ave N, Seattle, WA, 98103, US"
AVweBP33IN2L1WUf1RZ8,130335 Lake City Way N E,brewery lake city,Seattle,US,,,Hellbent Brewing Co.,98125,hellbentb,http://hellbentbrewingcompany.com,False,False,True,WA,"130335 Lake City Way N E, Seattle, WA, 98125, US"
AV1c9-CJRxPSIh2RZFI6,1108 nd St,brewers,Seattle,US,,,Stoup Brewing,98107,,,True,True,True,WA,"1108 nd St, Seattle, WA, 98107, US"
AVwdzxsjByjofQCxsstX,2942 1st Ave S,"brewers,brewery",Seattle,US,,,Ghost Fish Brewing Co,98134,,,True,True,True,WA,"2942 1st Ave S, Seattle, WA, 98134, US"
AVwdI8J1_7pvs4fz2p4C,1416 34th Ave,"wineries,vineyards,brewers",Seattle,US,47.6135,-122.2891,Wilridge Winery,98122,,,True,True,True,WA,"1416 34th Ave, Seattle, WA, 98122, US"
AV1c-OAgIxWefVJwepXN,1501 S 92nd Pl Ste B,"wineries,vineyards,brewers",Seattle,US,47.5207,-122.3132,O S Winery LLC,98108,,,True,True,True,WA,"1501 S 92nd Pl Ste B, Seattle, WA, 98108, US"
AVweR0Jk_7pvs4fzBl4z,4700 Ohio Ave S,"brewery,beer garden",Seattle,US,,,Two Beers Brewing Company,98134,,,True,True,False,WA,"4700 Ohio Ave S, Seattle, WA, 98134, US"
AVzBKG3MLD2H7whiWNEP,309 S Cloverdale St #A2,brewery,Seattle,US,,,Tin Dog Brewing,98108,,,True,True,True,WA,"309 S Cloverdale St #A2, Seattle, WA, 98108, US"
AVzBClIu-gnIPe8DSiRw,12537 Lake City Way NE,"pub,brewery,american restaurant",Seattle,US,,,Elliott Bay Public House & Brewery,98125,,,True,True,True,WA,"12537 Lake City Way NE, Seattle, WA, 98125, US"
AVwdHXXMByjofQCxlp3L,4415 Fauntleroy Way SW,brewery,Seattle,US,,,West Seattle Brewing Co.,98126,,,True,True,True,WA,"4415 Fauntleroy Way SW, Seattle, WA, 98126, US"
AVweD-dOByjofQCxu8GM,2504 S Jackson St,brewery,Seattle,US,,,Standard Brewing,98144,,,True,True,True,WA,"2504 S Jackson St, Seattle, WA, 98144, US"
AVwdMmDa_7pvs4fz3Sc4,4720 California Ave SW,"brewery,american restaurant,pub,brewers,wineries,restaurant,brewery, american restaurant, , pub",Seattle,US,47.5604,-122.3867,Elliott Bay Brewery and Pub,98116,elliottbay_beer,http://www.elliottbaybrewing.com,False,False,False,WA,"4720 California Ave SW, Seattle, WA, 98116, US"
AVwcnEYCkufWRAb5xGKL,5718 Rainier Ave S,"brewers,pub,brewery,restaurant,brew pubs,restaurants,beer , ale,liquor stores",Seattle,US,47.5507,-122.2774,Spinnaker Bay Brewing,98118,,http://www.spinnakerbaybrewing.com,True,False,True,WA,"5718 Rainier Ave S, Seattle, WA, 98118, US"
AVzBIG8TFcQ3k02bBe-Y,4511 California Ave SW,"brewers,beer store,restaurant",Seattle,US,47.5608,-122.3857,The Beer Junction,98116,,,True,True,True,WA,"4511 California Ave SW, Seattle, WA, 98116, US"
AVzBClGlFcQ3k02bBc97,2650 NE University Village,"burger joint,brewery",Seattle,US,,,RAM Restaurant & Brewery,98105,,,True,True,True,WA,"2650 NE University Village, Seattle, WA, 98105, US"
AVweSuoxIN2L1WUf3qZs,907 NW 50th St,"brewery,beer , ale,brew pubs,restaurants,restaurant,brewery ballard",Seattle,US,47.66479,-122.36913,Lucky Envelope Brewing,98107,,"http://www.luckyenvelopebrewing.com,http://luckyenvelopebrewing.com",True,False,True,WA,"907 NW 50th St, Seattle, WA, 98107, US"
AVwdDthR_7pvs4fz10h7,1514 NW Leary Way,"brewery,restaurant",Seattle,US,47.6639,-122.37703,Peddler Brewing Company,98107,peddlerbrewing,http://www.peddlerbrewing.com,False,False,True,WA,"1514 NW Leary Way, Seattle, WA, 98107, US"
AVwdCEk8ByjofQCxkylN,1421 Elliott Ave W,"brewery,brewery interbay",Seattle,US,,,Holy Mountain Brewing Company,98119,holymtnbrewing,http://holymountainbrewing.com,False,False,True,WA,"1421 Elliott Ave W, Seattle, WA, 98119, US"
AV5Loc45IxWefVJwmw6q,803 Dexter Ave N,brewery,Seattle,US,,,Dexter Brewhouse,98109,,,True,True,True,WA,"803 Dexter Ave N, Seattle, WA, 98109, US"
AVwd94dnIN2L1WUf0zl7,1111 NW Ballard Way,"brewery,bar,bars clubs,bars pubs,brew pubs,neighborhood bars,restaurants,bars,brewery , bar ballard",Seattle,US,47.6628,-122.3717,Jolly Roger Taproom,98107,,"http://www.maritimebrewery.com,http://maritimebrewery.com",True,False,False,WA,"1111 NW Ballard Way, Seattle, WA, 98107, US"
AVzBCmKr-gnIPe8DSiSE,1406 NW 53rd St Ste 1A,brewery,Seattle,US,,,Reuben's Brews,98107,,,True,True,True,WA,"1406 NW 53rd St Ste 1A, Seattle, WA, 98107, US"
AVwdpSDFIN2L1WUfx3Na,1108 NW 52nd St,"restaurant,pubs,brewery,beer garden,brew pubs,beer , ale,liquor stores,restaurants,brewery , beer garden,breweries",Seattle,US,47.66644,-122.3712,Stoup Brewing,98107,stoupbrewing,"http://www.stoupbrewing.com,http://stoupbrewing.com",False,False,False,WA,"1108 NW 52nd St, Seattle, WA, 98107, US"
AVzdr4L3FcQ3k02bCZbb,402 Baker Blvd,"brewers,brewery",Seattle,US,47.4586,-122.2521,Odin Brewing Co,98188,,,True,True,True,WA,"402 Baker Blvd, Seattle, WA, 98188, US"
AV0JZLN7FcQ3k02bDwIc,410 1st Ave S,"beverage manufacturers,breweries",Seattle,US,47.5989,-122.334,Dry Soda Co,98104,,,True,True,True,WA,"410 1st Ave S, Seattle, WA, 98104, US"
AVweS2GqIN2L1WUf3raf,5200 Denver Ave S,"wholesale beer,brewers,wineries,liquor stores,food , drink,brewery,tours,brewery industrial district,brewery tours",Seattle,US,47.5553,-122.3257,Georgetown Brewing Co,98108,georgetownbeer,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJuycQrEse0Ty_YtKFJWNuZy-MV2kkPGU5BJRsY_ZNs51KlmohhEd7L69uhCtH6k6fGkd-WTaoU48WXPhRt8tXsiZMP2WG1codBRVKtHBWtUTymw9ycl2t6cz9Q--WGTCKtGSTzcwqdAVXFtVo9Gr3175Zr_UPf8vbnl-9bBhy717ae3T8c81jEiCXq6Z6Od5hUlnoT1npWtdkj5TSFARIsez_gE1uVb64Szme8x9TXVYNHg8AhiSpvSnyRxHwUB0HSY_JxOHum3KaFdrK8s33H1LkA_AubTWAinY659wSN-qDWvNnkjEib0QntqwugV30riKuszDJc5JB-L_Jd3waFgXBtMu8HwENmRi4LYx2f9Q&placement=listing_profile&cs_user=unknown&cs_session=e82dc7524b0031354240f4f69716a27d0cb6f376,False,False,True,WA,"5200 Denver Ave S, Seattle, WA, 98108, US"
AVwdQXmA_7pvs4fz38YB,5010 14th Ave NW,"restaurant,brewery,beer garden",Seattle,US,47.667384999999996,-122.3741,Reuben's Brews,98107,,http://www.reubensbrews.com/,True,False,False,WA,"5010 14th Ave NW, Seattle, WA, 98107, US"
AV5Tp7G5IxWefVJwnsWf,91 S Royal Brougham Way,"restaurant,american,british,pubs,brewery",Seattle,US,47.592009999999995,-122.33482,Pyramid Alehouse Brewery & Restaurant,,,,True,True,True,WA,
AV1TsNFE3D1zeR_xFFcZ,Pike Brewing Co,"restaurant,american,pubs,brewery",Seattle,US,47.61111,-122.33457,Pike Brewing Co,98101,,,True,True,True,WA,"Pike Brewing Co, Seattle, WA, 98101, US"
AV1TsNc4FcQ3k02bFi07,9252 57th Avenue South,"restaurant,pubs,brewery",Seattle,US,47.520103000000006,-122.26126000000001,Jude's,98118,,,True,True,True,WA,"9252 57th Avenue South, Seattle, WA, 98118, US"
AV1Tph55LD2H7whiZ570,2650 University Village,"restaurant,american,pubs,brewery",Seattle,US,47.664134999999995,-122.29778,Ram Restaurant and Brewery,98105,,http://www.theram.com/washington/seattle.html,True,False,True,WA,"2650 University Village, Seattle, WA, 98105, US"
AV49EoUK3-Khe5l_SyNb,4700 Ohio Avenue South,"attraction,bars,clubs , nightlife,brewery",Seattle,US,47.560572,-122.338325,Two Beers Brewing Company,,,http://www.twobeersbrewery.com/,True,False,True,WA,
AVyir2mCl8hL2jjQyPvZ,225 N 36th St,"attraction,bars,clubs , nightlife,brewery,pub,bars pubs,pubs,restaurants,breweries , brew pubs,american restaurants,pub restaurants,restaurant",Seattle,US,47.652297600000004,-122.3555696,Outlander Brewery and Pub,98103,,https://outlanderbrewing.com/,True,False,False,WA,"225 N 36th St, Seattle, WA, 98103, US"
AVwdTjYOByjofQCxntsX,426 S Massachusetts St,"restaurant,brewery,distillers,brewery, liquor store, , dive bar,distillery tours,food , drink,tours",Seattle,US,47.588527,-122.32806299999999,3 Howls Distillery,98134,3howls,"http://www.3howls.com/,http://3howls.com",False,False,True,WA,"426 S Massachusetts St, Seattle, WA, 98134, US"
AVyir2n4YuCoGd6wM2_U,4441 26th Ave W,"attraction,bars,clubs , nightlife,brewery",Seattle,US,47.660575,-122.39029,Urban Family Brewing Co.,98199,,http://www.urbanfamilybrewing.com/,True,False,True,WA,"4441 26th Ave W, Seattle, WA, 98199, US"
AVwchdKJ_7pvs4fzwAop,1300 N Northlake Way,"bars , pubs,breweries",Seattle,US,47.648253000000004,-122.34245800000001,Asgard Tavern,98103,,,True,True,True,WA,"1300 N Northlake Way, Seattle, WA, 98103, US"
AVwciK0skufWRAb5wOUJ,2504 S Jackson Saint C,"breweries,wineries",Seattle,US,47.599399,-122.299648,Standard Brewing,98144,,,True,True,True,WA,"2504 S Jackson Saint C, Seattle, WA, 98144, US"
AVweLojU_7pvs4fzAwMl,3828 4th Ave S,"brewery,restaurant,brewery industrial district",Seattle,US,47.56921,-122.32873000000001,Seapine Brewing Company,98134,,,True,True,True,WA,"3828 4th Ave S, Seattle, WA, 98134, US"
AV50mrgPa4HuVbedEJB1,8564 Greenwood Ave N,"breweries , brew pubs,restaurants,american restaurants,bar , grill restaurants,pub restaurants",Seattle,US,,,Naked City Brewing,98103,,,True,True,True,WA,"8564 Greenwood Ave N, Seattle, WA, 98103, US"
AVwcfzlMkufWRAb5vyX0,200 Roy St,"sports bar,brewery,restaurant,sports bar, winery, , brewery,bars , clubs,winery tours,brew pubs,pubs,restaurants,sports bars",Seattle,US,47.6257,-122.35213,McMenamins Queen Anne,98109,captainneon,"http://mcmenamins.com/308-mcmenamins-queen-anne-home,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJ0aEpj_pqn5OX685zhNTmO2gMNT1XmQsqHI1URrH8t1N5DN7vuGGHPIs_rtwI1SwSyrnRvTfqG7YfsFQXXT8DxI3Up1d5s5tK4gYxRctgPmJ8aSi7AvLPWp7xhb6eSyXPcvbiRk4Kjt-KT-wcpq-0bBuMQpBpve8tNSwUHjpR-Nh9NI-mqqkEMJRSeJxImJgEPsgmo5lqa16QBoWIRQr0s9VIyoNaJDP8n9k3WCK4PbKM431woLCpFSa_q2qDjGk2PFl6lCsY70FPEV8l8tA-8ZWp2qEAXihDfQrDpQX5fU7ynmBtYl6oEwQ3nUdajjaudfUNpVLyuR-xA20d8gy6QCxwk3J3NHD-NGE5N34l3BtC8CTZ3j70J5sF4dCbh0f2f5RwItBHi7tD55wT_YjX_A&placement=listing_profile&cs_user=unknown&cs_session=c08fab9c27af55825ad1b2e616362f08f2cff1a8",False,False,True,WA,"200 Roy St, Seattle, WA, 98109, US"
AVzBIDrT-gnIPe8DSkL_,5041 Rainier Ave S #106,brewery,Seattle,US,,,Flying Lion Brewing,98118,,,True,True,True,WA,"5041 Rainier Ave S #106, Seattle, WA, 98118, US"
AVyir2hlKV4T4IkwNaTl,542 1st Ave S,"brewery,american restaurant",Seattle,US,,,Elysian Fields,98104,,,True,True,True,WA,"542 1st Ave S, Seattle, WA, 98104, US"
AVwd64pxByjofQCxtqx4,401 N E Northgate Way,"brewers,bars , clubs,restaurants",Seattle,US,47.706983,-122.325805,Ram Big Horn Brewery-northgate,98125,,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJonLgrKkmlZLxSeuQzvDFKsYijU0Ewb6zPEVdufCUdwjmiorYIvkEsmkwaDeNM6SjLT49aqs1X1F-QWRxvMxt65zEbJlGqL1iFOWVIXVYmj8wJcCedSDQJ-v5KyLk3EJTypQXFd5IpxXGz5fIRr81pepe9uOdtNQrBL9dhwqnPaj2O7JQ62Zf7eyDZa2MFeA9evREaqQz-h2BanoQ_tJGFrY_cKkT7IUZJ5oD7DqDg-2lKgcVkQph3z_jWIiS-qpsvrppjGSIzeQO9V5yd3AYkqDudTkHAKq_dSJcV94AhHVyEeuGKHLpVVOOVhDNI0ZGvGjbj3vzbPiv5d6h8TXyf51ZDS2jSbC3&placement=listing_profile&cs_user=unknown&cs_session=55af33ee11bc1a7474584dd9389eb1f221ae0793,True,False,True,WA,"401 N E Northgate Way, Seattle, WA, 98125, US"
AVwdFiYikufWRAb52KNJ,3409 Woodland Park Ave N,brewery,Seattle,US,,,Fremont Brewing Co,98103,fremontbrewing,,False,True,True,WA,"3409 Woodland Park Ave N, Seattle, WA, 98103, US"
AVweSjNIByjofQCxw68z,2650 Ne University Village St,"restaurants,brewers,wineries,brew pubs,bars pubs,sports bars,bars , pubs",Seattle,US,47.6642,-122.2975,Ram Restaurant,98105,,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJhgEQxexchcsR4ZsCbUb2D55jKPhYbD99o3m8-G0QVrH4Wmxm_OwyRhlS7D10N8NCEC3iZrugx0xgcYhug6gRDbM8htWy2-UQp1oivQX9RQSFF785DnO1lk3tMv3EGElo0L-wVKWGEofEllxeEnoibQNYQ3Gl8kj5so8s0j7I7APfJhJ2deYU13JzHGdEVc7AM38FmG89GGOfdmigk-SdO-4XVG-BfsDwxic-JMoKwBlKC26VkYMVJfn_jTQ2cP8VUDbEC2iAD63pFDF0KM8NHrcYVLl1J_z4eEhBr5Ya85bNspO6TmKIcoTLmr8G_iLhTXLc1y7sU9Yagv1uG8o33QmY9oyQHFJk&placement=listing_profile&cs_user=unknown&cs_session=39070a2b996b055624dc4c81aec30b9c077bcfef,True,False,True,WA,"2650 Ne University Village St, Seattle, WA, 98105, US"
AVwdWEs2kufWRAb547Z1,5408 26th Ave NE,brewery,Seattle,US,47.668240000000004,-122.29924,Ravenna Brewing Company,98105,,http://ravennabrewing.com,True,False,True,WA,"5408 26th Ave NE, Seattle, WA, 98105, US"
